condition,policy_name,sample_count,action_utility,mask_f1,compression_cost,generator_score,ood_generalization_score,gain_over_random,gain_over_hand_designed,oracle_gap,invalid_metric_count,episode_id,action_type,region_id,action_score,direct_mask_precision,direct_mask_recall,indirect_mask_precision,indirect_mask_recall
compression_required,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,10000,indirect_stabilize,9,0.1,0.0,0.0,0.0,0.0
compression_required,random,,0.0,0.0,0.0,0.1,,,,,,10001,apply_local_damping,3,-0.25,0.0,0.0,0.0,0.0
compression_required,random,,0.0,0.0,0.0,0.1,,,,,,10002,apply_local_damping,3,-0.25,0.0,0.0,0.0,0.0
compression_required,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,10003,apply_local_damping,0,0.2,0.0,0.0,0.0,0.0
compression_required,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,10004,indirect_stabilize,2,0.1,0.0,0.0,0.0,0.0
compression_required,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,10005,indirect_stabilize,17,0.1,0.0,0.0,0.0,0.0
compression_required,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,10006,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,10007,apply_local_damping,9,0.2,0.0,0.0,0.0,0.0
compression_required,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,10008,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,10009,apply_local_damping,11,0.2,0.0,0.0,0.0,0.0
compression_required,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,10010,apply_local_damping,8,0.2,0.0,0.0,0.0,0.0
compression_required,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,10011,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,10012,indirect_stabilize,0,0.1,0.0,0.0,0.0,0.0
compression_required,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,10013,indirect_stabilize,3,0.1,0.0,0.0,0.0,0.0
compression_required,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,10014,indirect_stabilize,17,0.1,0.0,0.0,0.0,0.0
compression_required,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,10015,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,10016,indirect_stabilize,1,0.1,0.0,0.0,0.0,0.0
compression_required,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,10017,apply_local_damping,12,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10000,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10001,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10002,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10003,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10004,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10005,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10006,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10007,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10008,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10009,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10010,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10011,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10012,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10013,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10014,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10015,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10016,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,10017,abstain,,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10000,apply_local_damping,10,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10001,apply_local_damping,16,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10002,apply_local_damping,12,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10003,apply_local_damping,0,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10004,apply_local_damping,1,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10005,apply_local_damping,2,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10006,apply_local_damping,16,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10007,apply_local_damping,4,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10008,apply_local_damping,0,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10009,apply_local_damping,6,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10010,apply_local_damping,7,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10011,apply_local_damping,8,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10012,apply_local_damping,4,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10013,apply_local_damping,5,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10014,apply_local_damping,6,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10015,apply_local_damping,7,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10016,apply_local_damping,13,0.2,0.0,0.0,0.0,0.0
compression_required,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,10017,apply_local_damping,14,0.2,0.0,0.0,0.0,0.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10000,indirect_stabilize,10,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10001,indirect_stabilize,11,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10002,indirect_stabilize,12,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10003,indirect_stabilize,13,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10004,indirect_stabilize,14,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10005,indirect_stabilize,15,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10006,indirect_stabilize,16,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10007,indirect_stabilize,17,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10008,indirect_stabilize,0,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10009,indirect_stabilize,1,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10010,indirect_stabilize,2,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10011,indirect_stabilize,3,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10012,indirect_stabilize,4,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10013,indirect_stabilize,5,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10014,indirect_stabilize,6,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10015,indirect_stabilize,7,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10016,indirect_stabilize,8,0.9,0.0,0.0,1.0,1.0
compression_required,oracle,,0.9,0.5,0.0,0.77,,,,,,10017,indirect_stabilize,9,0.9,0.0,0.0,1.0,1.0
mixed_pressure,g1_1_generator,,0.9,0.6666666666666666,0.75,0.7533333333333334,,,,,,20000,indirect_stabilize,2,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,20001,indirect_stabilize,3,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,20002,indirect_stabilize,4,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_generator,,0.9,0.6666666666666666,0.75,0.7533333333333334,,,,,,20003,indirect_stabilize,5,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_generator,,0.9,0.6666666666666666,0.75,0.7533333333333334,,,,,,20004,indirect_stabilize,6,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_generator,,0.9,0.6666666666666666,0.75,0.7533333333333334,,,,,,20005,indirect_stabilize,7,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_generator,,0.9,0.6666666666666666,0.75,0.7533333333333334,,,,,,20006,indirect_stabilize,8,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,20007,indirect_stabilize,9,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_generator,,0.9,0.6666666666666666,0.75,0.7533333333333334,,,,,,20008,indirect_stabilize,10,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,20009,indirect_stabilize,11,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,20010,indirect_stabilize,12,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,20011,indirect_stabilize,13,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,20012,indirect_stabilize,14,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_generator,,0.9,0.5833333333333333,0.75,0.7241666666666667,,,,,,20013,indirect_stabilize,15,0.9,0.5,1.0,0.3333333333333333,1.0
mixed_pressure,g1_1_generator,,0.9,0.5833333333333333,0.75,0.7241666666666667,,,,,,20014,indirect_stabilize,16,0.9,0.5,1.0,0.3333333333333333,1.0
mixed_pressure,g1_1_generator,,0.9,0.6666666666666666,0.75,0.7533333333333334,,,,,,20015,indirect_stabilize,17,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,20016,indirect_stabilize,0,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_generator,,0.9,0.75,0.75,0.7825000000000001,,,,,,20017,indirect_stabilize,1,0.9,0.3333333333333333,1.0,1.0,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,20000,indirect_stabilize,2,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,20001,indirect_stabilize,3,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,20002,indirect_stabilize,4,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,20003,indirect_stabilize,5,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,20004,indirect_stabilize,6,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,20005,indirect_stabilize,7,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,20006,indirect_stabilize,8,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,20007,indirect_stabilize,9,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,20008,indirect_stabilize,10,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,20009,indirect_stabilize,11,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,20010,indirect_stabilize,12,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,20011,indirect_stabilize,13,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,20012,indirect_stabilize,14,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.5833333333333333,0.625,0.7366666666666667,,,,,,20013,indirect_stabilize,15,0.9,0.5,1.0,0.3333333333333333,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.5833333333333333,0.625,0.7366666666666667,,,,,,20014,indirect_stabilize,16,0.9,0.5,1.0,0.3333333333333333,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,20015,indirect_stabilize,17,0.9,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,20016,indirect_stabilize,0,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,20017,indirect_stabilize,1,0.9,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,20000,apply_local_damping,2,1.0,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.6666666666666666,0.625,0.8208333333333333,,,,,,20001,apply_local_damping,3,1.0,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,20002,apply_local_damping,4,1.0,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.6666666666666666,0.625,0.8208333333333333,,,,,,20003,apply_local_damping,5,1.0,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.6666666666666666,0.625,0.8208333333333333,,,,,,20004,apply_local_damping,6,1.0,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,20005,apply_local_damping,7,1.0,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,20006,apply_local_damping,8,1.0,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.6666666666666666,0.625,0.8208333333333333,,,,,,20007,apply_local_damping,9,1.0,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.6666666666666666,0.625,0.8208333333333333,,,,,,20008,apply_local_damping,10,1.0,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,20009,apply_local_damping,11,1.0,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,20010,apply_local_damping,12,1.0,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.6666666666666666,0.625,0.8208333333333333,,,,,,20011,apply_local_damping,13,1.0,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,20012,apply_local_damping,14,1.0,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.6666666666666666,0.625,0.8208333333333333,,,,,,20013,apply_local_damping,15,1.0,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_compression,,0.1,0.6666666666666666,0.625,0.3258333333333333,,,,,,20014,indirect_stabilize,3,0.1,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.6666666666666666,0.625,0.8208333333333333,,,,,,20015,apply_local_damping,17,1.0,0.5,1.0,0.5,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,20016,apply_local_damping,0,1.0,0.5,1.0,1.0,1.0
mixed_pressure,g1_1_no_compression,,1.0,0.5833333333333333,0.625,0.7916666666666666,,,,,,20017,apply_local_damping,1,1.0,0.3333333333333333,1.0,0.5,1.0
mixed_pressure,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,20000,indirect_stabilize,9,0.1,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,20001,apply_local_damping,13,0.2,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,20002,apply_local_damping,14,0.2,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,20003,apply_local_damping,3,0.2,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.0,0.0,0.0,0.1,,,,,,20004,apply_local_damping,0,-0.25,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,20005,apply_local_damping,16,0.2,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.0,0.0,0.0,0.1,,,,,,20006,apply_local_damping,0,-0.25,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,20007,indirect_stabilize,1,0.1,0.0,0.0,0.0,0.0
mixed_pressure,random,,1.0,0.0,0.0,0.65,,,,,,20008,apply_local_damping,10,1.0,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,20009,apply_local_damping,12,0.2,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,20010,apply_local_damping,10,0.2,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,20011,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,20012,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.0,0.0,0.0,0.1,,,,,,20013,apply_local_damping,4,-0.25,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,20014,apply_local_damping,12,0.2,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,20015,indirect_stabilize,1,0.1,0.0,0.0,0.0,0.0
mixed_pressure,random,,1.0,0.0,0.0,0.65,,,,,,20016,apply_local_damping,0,1.0,0.0,0.0,0.0,0.0
mixed_pressure,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,20017,apply_local_damping,0,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20000,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20001,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20002,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20003,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20004,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20005,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20006,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20007,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20008,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20009,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20010,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20011,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20012,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20013,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20014,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20015,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20016,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,20017,abstain,,0.2,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,20000,apply_local_damping,7,0.2,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,20001,apply_local_damping,8,0.2,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,20002,apply_local_damping,9,0.2,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,20003,apply_local_damping,10,0.2,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,20004,apply_local_damping,11,0.2,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,20005,apply_local_damping,12,0.2,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,20006,apply_local_damping,13,0.2,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,1.0,0.0,0.0,0.65,,,,,,20007,apply_local_damping,9,1.0,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,1.0,0.0,0.0,0.65,,,,,,20008,apply_local_damping,10,1.0,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,20009,apply_local_damping,16,0.2,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,1.0,0.0,0.0,0.65,,,,,,20010,apply_local_damping,12,1.0,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,1.0,0.0,0.0,0.65,,,,,,20011,apply_local_damping,13,1.0,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,20012,apply_local_damping,1,0.2,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,20013,apply_local_damping,2,0.2,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,20014,apply_local_damping,3,0.2,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,1.0,0.0,0.0,0.65,,,,,,20015,apply_local_damping,17,1.0,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,1.0,0.0,0.0,0.65,,,,,,20016,apply_local_damping,0,1.0,0.0,0.0,0.0,0.0
mixed_pressure,hand_designed,,1.0,0.0,0.0,0.65,,,,,,20017,apply_local_damping,1,1.0,0.0,0.0,0.0,0.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20000,apply_local_damping,2,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20001,apply_local_damping,3,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20002,apply_local_damping,4,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20003,apply_local_damping,5,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20004,apply_local_damping,6,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20005,apply_local_damping,7,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20006,apply_local_damping,8,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20007,apply_local_damping,9,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20008,apply_local_damping,10,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20009,apply_local_damping,11,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20010,apply_local_damping,12,1.0,1.0,1.0,1.0,1.0
